ETF Ticker,Name,Sector,Asset Class,Weight (%),Location,,,,,,,,,,,,,,,,,,,,
ISTB,DIANJIAN HAIYU LTD RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,GENERAL DYNAMICS CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EXPORT-IMPORT BANK OF KOREA MTN RegS,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,CHINA HUANENG GROUP (HONG KONG) TR RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,AIA GROUP LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Hong Kong,,,,,,,,,,,,,,,,,,,,
ISTB,AMEREN CORPORATION,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MACQUARIE BANK LTD MTN 144A,Financial Institutions,Fixed Income,0.01,Australia,,,,,,,,,,,,,,,,,,,,
ISTB,NEW FORTRESS ENERGY LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HPHT FINANCE 21 LTD RegS,Industrial,Fixed Income,0.01,Hong Kong,,,,,,,,,,,,,,,,,,,,
ISTB,SDART_18-4 C,ABS,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,JOY TREASURE ASSETS HOLDINGS INC RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BRISTOL-MYERS SQUIBB CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FS KKR CAPITAL CORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CATERPILLAR FINANCIAL SERVICES COR MTN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AVOLON HOLDINGS FUNDING LTD 144A,Financial Institutions,Fixed Income,0.01,Ireland,,,,,,,,,,,,,,,,,,,,
ISTB,MOODYS CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FMS WERTMANAGEMENT ANSTALT DES OEF,Agency,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,ST ENGINEERING RHQ LTD MTN RegS,Agency,Fixed Income,0.01,Singapore,,,,,,,,,,,,,,,,,,,,
ISTB,FHLB,Agency,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF AMERICA CORP MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AVIATION CAPITAL GROUP LLC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,DIAMONDBACK ENERGY INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,QNB FINANCE LTD MTN RegS,Agency,Fixed Income,0.01,Qatar,,,,,,,,,,,,,,,,,,,,
ISTB,CIGNA CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,WEA FINANCE LLC /WESTFIELD UK & EU 144A,Financial Institutions,Fixed Income,0.01,Australia,,,,,,,,,,,,,,,,,,,,
ISTB,BANCO DE CREDITO DEL PERU MTN RegS,Financial Institutions,Fixed Income,0.01,Peru,,,,,,,,,,,,,,,,,,,,
ISTB,INDUSTRIAL AND COMMERCIAL BANK OF MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,CREDICORP LTD RegS,Financial Institutions,Fixed Income,0.01,Peru,,,,,,,,,,,,,,,,,,,,
ISTB,SANTANDER UK GROUP HOLDINGS PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,YONGDA INVESTMENT LTD RegS,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,ABQ FINANCE LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Qatar,,,,,,,,,,,,,,,,,,,,
ISTB,CONTEMPORARY RUIDING DEVELOPMENT L RegS,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,GUANGZHOU DEVELOPMENT DISTRICT FIN RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BANQUE CENTRALE DE TUNISIE RegS,Sovereign,Fixed Income,0.01,Tunisia,,,,,,,,,,,,,,,,,,,,
ISTB,VEDANTA RESOURCES FINANCE II PLC 144A,Industrial,Fixed Income,0.01,India,,,,,,,,,,,,,,,,,,,,
ISTB,CITIC SECURITIES FINANCE MTN CO LT MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,FOXCONN FAR EAST LTD MTN RegS,Industrial,Fixed Income,0.01,Taiwan,,,,,,,,,,,,,,,,,,,,
ISTB,LINCOLN NATIONAL CORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CITIGROUP INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EXELON CORPORATION,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,KAISA GROUP HOLDINGS LTD RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF CHINA LTD (PARIS BRANCH) MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,AGRICULTURAL BANK OF CHINA LTD (HO MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,ICAHN ENTERPRISES LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AGRICULTURAL BANK OF CHINA LTD (SI MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,INDUSTRIAL AND COMMERCIAL BANK OF MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,CDBL FUNDING 2 MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,FNMA 15YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF NEW YORK MELLON CORP/THE MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HORSE GALLOP FINANCE LTD MTN RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,ICBCIL FINANCE CO LTD MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,DBS GROUP HOLDINGS LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Singapore,,,,,,,,,,,,,,,,,,,,
ISTB,WILLIAMS COS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF NEW YORK MELLON CORP/THE MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,US FOODS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AMBER TREASURE VENTURES LTD RegS,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,SPIC MTN COMPANY LTD MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,NEW YORK LIFE GLOBAL FUNDING 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ANALOG DEVICES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ORIX CORPORATION,Financial Institutions,Fixed Income,0.01,Japan,,,,,,,,,,,,,,,,,,,,
ISTB,CHINA CONSTRUCTION BANK CORP (HONG MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,ROYAL BANK OF CANADA MTN,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,HOME DEPOT INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,US BANK NATIONAL ASSOCIATION,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BOC AVIATION LTD MTN RegS,Agency,Fixed Income,0.01,Singapore,,,,,,,,,,,,,,,,,,,,
ISTB,RIO TINTO FINANCE (USA) LTD,Industrial,Fixed Income,0.01,Australia,,,,,,,,,,,,,,,,,,,,
ISTB,KOREA ELECTRIC POWER CORP MTN RegS,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,UNITED OVERSEAS BANK LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Singapore,,,,,,,,,,,,,,,,,,,,
ISTB,SIEMENS FINANCIERINGSMAATSCHAPPIJ 144A,Industrial,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,ROYAL BANK OF SCOTLAND GROUP PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,MARUBENI CORP RegS,Industrial,Fixed Income,0.01,Japan,,,,,,,,,,,,,,,,,,,,
ISTB,EXPORT-IMPORT BANK OF KOREA,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,UNICREDIT SPA 144A,Financial Institutions,Fixed Income,0.01,Italy,,,,,,,,,,,,,,,,,,,,
ISTB,SPIRIT AEROSYSTEMS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF CHINA LTD (HONG KONG BRANC MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,FIVE CORNERS FUNDING TRUST 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SRI LANKA (DEMOCRATIC SOCIALIST RE RegS,Sovereign,Fixed Income,0.01,Sri Lanka,,,,,,,,,,,,,,,,,,,,
ISTB,ONTARIO (PROVINCE OF),Local Authority,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,INVENTIVE GLOBAL INVESTMENTS LTD MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,PENSKE TRUCK LEASING CO LP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EL FONDO MIVIVIENDA SA RegS,Agency,Fixed Income,0.01,Peru,,,,,,,,,,,,,,,,,,,,
ISTB,E TRADE FINANCIAL CORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CVS HEALTH CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SEMPRA ENERGY,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CHINA MERCHANTS BANK CO LTD (HONG MTN RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,GLP CAPITAL LP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,COOPERATIEVE RABOBANK UA 144A,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,EXPORT-IMPORT BANK OF KOREA,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,YPF SA RegS,Agency,Fixed Income,0.01,Argentina,,,,,,,,,,,,,,,,,,,,
ISTB,OMEGA HEALTHCARE INVESTORS INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GLOBAL PAYMENTS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,NEW FORTRESS ENERGY INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PHILLIPS 66 PARTNERS LP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BP CAPITAL MARKETS AMERICA INC.,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TAPESTRY INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ESH HOSPITALITY INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AUTOZONE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ATHENE GLOBAL FUNDING MTN 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HUSKY ENERGY INC,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,SUNOCO LOGISTICS PARTNERS OPERATIO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MONDELEZ INTERNATIONAL INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CREDIT SUISSE GROUP AG 144A,Financial Institutions,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,MICROCHIP TECHNOLOGY INCORPORATED,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ANHEUSER-BUSCH INBEV FINANCE INC,Industrial,Fixed Income,0.01,Belgium,,,,,,,,,,,,,,,,,,,,
ISTB,EXPORT DEVELOPMENT CANADA,Agency,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,YALE UNIVERSITY,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,WOORI BANK RegS,Financial Institutions,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,LIBERTY MUTUAL GROUP INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TRANSCONTINENTAL GAS PIPE LINE COM,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TURKEY (REPUBLIC OF),Sovereign,Fixed Income,0.01,Turkey,,,,,,,,,,,,,,,,,,,,
ISTB,IMPERIAL BRANDS FINANCE PLC 144A,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,SYSCO CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,APPLE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ASIAN INFRASTRUCTURE INVESTMENT BA,Supranational,Fixed Income,0.01,Supranational,,,,,,,,,,,,,,,,,,,,
ISTB,SOQ SUKUK A QSC RegS,Sovereign,Fixed Income,0.01,Qatar,,,,,,,,,,,,,,,,,,,,
ISTB,BOMBARDIER INC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,GOLDMAN SACHS GROUP INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CISCO SYSTEMS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,OCCIDENTAL PETROLEUM CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,JEFFERIES FINANCIAL GROUP INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ENTERGY CORPORATION,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,LANDWIRTSCHAFTLICHE RENTENBANK,Agency,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,MOHEGAN GAMING & ENTERTAINMENT 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PRINCIPAL LIFE GLOBAL FUNDING II 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,COMCAST CABLE COMMUNICATIONS HOLDI,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SCIENTIFIC GAMES INTERNATIONAL INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EASY TACTIC LTD RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,EBAY INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,YPF SA RegS,Agency,Fixed Income,0.01,Argentina,,,,,,,,,,,,,,,,,,,,
ISTB,VENTAS REALTY LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TOTAL CAPITAL CANADA LTD,Industrial,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,LOWES COMPANIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ALIBABA GROUP HOLDING LTD,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,CNO FINANCIAL GROUP INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SOCIETE GENERALE SA MTN 144A,Financial Institutions,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,ALLY FINANCIAL INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GOLDMAN SACHS GROUP INC/THE,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CROWN CASTLE INTERNATIONAL CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SOUTHERN COMPANY (THE),Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,IMPERIAL BRANDS FINANCE PLC 144A,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,ENEL FINANCE INTERNATIONAL NV 144A,Utility,Fixed Income,0.01,Italy,,,,,,,,,,,,,,,,,,,,
ISTB,OVERSEA-CHINESE BANKING CORPORATIO MTN 144A,Financial Institutions,Fixed Income,0.01,Singapore,,,,,,,,,,,,,,,,,,,,
ISTB,MICROSOFT CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EQUINOR ASA,Agency,Fixed Income,0.01,Norway,,,,,,,,,,,,,,,,,,,,
ISTB,EQUATE SUKUK SPC LIMITED RegS,Agency,Fixed Income,0.01,Kuwait,,,,,,,,,,,,,,,,,,,,
ISTB,BROADCOM CORPORATION/BROADCOM CAYM,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AES CORPORATION (THE) 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ABN AMRO BANK NV MTN 144A,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,APPLE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BPCE SA 144A,Financial Institutions,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,JABIL INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF NOVA SCOTIA,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,NEWFIELD EXPLORATION CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CHANGE HEALTHCARE HOLDINGS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SUNTRUST BANKS INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BOMBARDIER INC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,ANGLO AMERICAN CAPITAL PLC 144A,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,WRKCO INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BMW US CAPITAL LLC 144A,Industrial,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,MIDWEST CONNECTOR CAPITAL COMPANY 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GEORGIA POWER COMPANY,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PROCTER & GAMBLE COMPANY,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EQUINOR ASA,Agency,Fixed Income,0.01,Norway,,,,,,,,,,,,,,,,,,,,
ISTB,WELLS FARGO & CO MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,VISA INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CROWN CASTLE INTERNATIONAL CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FS KKR CAPITAL CORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AIR LEASE CORPORATION,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ABU DHABI NATIONAL ENERGY CO PJSC MTN RegS,Agency,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,GLENCORE FUNDING LLC 144A,Industrial,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,MARSH & MCLENNAN COMPANIES INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ROYAL BANK OF SCOTLAND GROUP PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,CREDIT AGRICOLE SA (LONDON BRANCH) 144A,Financial Institutions,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,GLENCORE FINANCE CANADA LTD 144A,Industrial,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,OCP SA RegS,Agency,Fixed Income,0.01,Morocco,,,,,,,,,,,,,,,,,,,,
ISTB,LLOYDS BANKING GROUP PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,AMERICAN HONDA FINANCE CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ROYAL BANK OF SCOTLAND GROUP PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,MACQUARIE BANK LTD MTN 144A,Financial Institutions,Fixed Income,0.01,Australia,,,,,,,,,,,,,,,,,,,,
ISTB,BRISTOL-MYERS SQUIBB CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,INGERSOLL-RAND LUXEMBOURG FINANCE,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,DOLLAR GENERAL CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF NOVA SCOTIA,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,STARBUCKS CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MGM GROWTH PROPERTIES OPERATING PA,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HYATT HOTELS CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BERMUDA (GOVERNMENT) RegS,Sovereign,Fixed Income,0.01,Bermuda,,,,,,,,,,,,,,,,,,,,
ISTB,SOUTHERN POWER COMPANY,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FNMA 15YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CITIC PACIFIC LTD RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,NATIONAL AUSTRALIA BANK LTD (NEW Y,Financial Institutions,Fixed Income,0.01,Australia,,,,,,,,,,,,,,,,,,,,
ISTB,MICROSOFT CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PEPSICO INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,OCCIDENTAL PETROLEUM CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MEXICO (UNITED MEXICAN STATES) (GO,Sovereign,Fixed Income,0.01,Mexico,,,,,,,,,,,,,,,,,,,,
ISTB,PACIFIC LIFE GLOBAL FUNDING II MTN 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SUMITOMO MITSUI BANKING CORPORATIO MTN,Financial Institutions,Fixed Income,0.01,Japan,,,,,,,,,,,,,,,,,,,,
ISTB,BNP PARIBAS SA MTN 144A,Financial Institutions,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,ING GROEP NV,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,WILLIAMS COMPANIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,POWERTEAM SERVICES LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EDP FINANCE BV 144A,Utility,Fixed Income,0.01,Portugal,,,,,,,,,,,,,,,,,,,,
ISTB,AMERIPRISE FINANCIAL INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MICRON TECHNOLOGY INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SL GREEN OPERATING PARTNERSHIP LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ROYAL BANK OF SCOTLAND GROUP PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,NMG HOLDING COMPANY INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SRI LANKA DEMOCRATIC SOCIALIST (RE RegS,Sovereign,Fixed Income,0.01,Sri Lanka,,,,,,,,,,,,,,,,,,,,
ISTB,ALLSTATE CORPORATION (THE),Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ENEL FINANCE INTERNATIONAL NV 144A,Utility,Fixed Income,0.01,Italy,,,,,,,,,,,,,,,,,,,,
ISTB,PRINCIPAL LIFE GLOBAL FUNDING II MTN 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,COOPERATIEVE CENTRALE RAIFFEISEN-B,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,PANAMA (REPUBLIC OF),Sovereign,Fixed Income,0.01,Panama,,,,,,,,,,,,,,,,,,,,
ISTB,PAYPAL HOLDINGS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
